-0.0015491	0.019917	0.025	0.3625
-0.0016136	0.021464	0.025	0.375
-0.0016798	0.023074	0.025	0.3875
-0.0017482	0.02475	0.025	0.4
-0.0018187	0.026493	0.025	0.4125
-0.0018916	0.028306	0.025	0.425
-0.001967	0.030189	0.025	0.4375
-0.0020453	0.032147	0.025	0.45
-0.0021264	0.034181	0.025	0.4625
-0.0022108	0.036296	0.025	0.475
-0.0022986	0.038492	0.025	0.4875
-0.0023903	0.040775	0.025	0.5
-0.002486	0.043147	0.025	0.5125
-0.0025863	0.045613	0.025	0.525
-0.0026916	0.048175	0.025	0.5375
-0.0028024	0.050842	0.025	0.55
-0.0029193	0.053614	0.025	0.5625
-0.0030432	0.056503	0.025	0.575
-0.0031747	0.059508	0.025	0.5875
-0.0033151	0.062645	0.025	0.6
-0.0034653	0.065914	0.025	0.6125
-0.0036269	0.069332	0.025	0.625
-0.0038013	0.072901	0.025	0.6375
-0.0039909	0.076644	0.025	0.65
-0.0041976	0.080563	0.025	0.6625
-0.0044245	0.084687	0.025	0.675
-0.0046745	0.089021	0.025	0.6875
-0.0049523	0.093603	0.025	0.7
-0.005262	0.098438	0.025	0.7125
-0.0056102	0.10358	0.025	0.725
-0.0060029	0.10904	0.025	0.7375
-0.0064504	0.11488	0.025	0.75
-0.0069625	0.12112	0.025	0.7625
-0.0075524	0.12786	0.025	0.775
-0.008235	0.13511	0.025	0.7875
-0.0090366	0.14303	0.025	0.8
-0.009985	0.15161	0.025	0.8125
-0.011099	0.1611	0.025	0.825
-0.012415	0.17148	0.025	0.8375
-0.014039	0.18308	0.025	0.85
-0.016066	0.1958	0.025	0.8625
-0.018389	0.2103	0.025	0.875
-0.021047	0.22638	0.025	0.8875
-0.024755	0.24477	0.025	0.9
-0.029881	0.26371	0.025	0.9125
-0.033621	0.28408	0.025	0.925
-0.034344	0.30642	0.025	0.9375
-0.036412	0.32874	0.025	0.95
-0.034806	0.3202	0.025	0.9625
0.047034	0.22003	0.025	0.975
0.31557	0.08296	0.025	0.9875
1	0	0.025	1
0	0	0.0375	0
8.6682e-05	-3.1744e-05	0.0375	0.0125
0.00010552	-2.1434e-05	0.0375	0.025
2.6013e-05	2.2475e-05	0.0375	0.0375
-9.6381e-05	0.00010159	0.0375	0.05
-0.00022818	0.00024767	0.0375	0.0625
-0.00036994	0.00048354	0.0375	0.075
-0.00051965	0.00080667	0.0375	0.0875
-0.0006711	0.0012197	0.0375	0.1
-0.00081968	0.0017224	0.0375	0.1125
-0.00096544	0.0023177	0.0375	0.125
-0.001108	0.0030018	0.0375	0.1375
-0.001247	0.0037744	0.0375	0.15
-0.0013822	0.0046325	0.0375	0.1625
-0.0015142	0.0055757	0.0375	0.175
-0.0016432	0.0066012	0.0375	0.1875
-0.0017698	0.0077085	0.0375	0.2
-0.0018944	0.0088956	0.0375	0.2125
-0.0020175	0.010162	0.0375	0.225
-0.0021397	0.011507	0.0375	0.2375
-0.0022614	0.012931	0.0375	0.25
-0.0023831	0.014432	0.0375	0.2625
-0.0025054	0.016012	0.0375	0.275
-0.0026286	0.01767	0.0375	0.2875
-0.0027532	0.019408	0.0375	0.3
-0.0028795	0.021226	0.0375	0.3125
-0.0030081	0.023126	0.0375	0.325
-0.0031391	0.025109	0.0375	0.3375
-0.0032731	0.027177	0.0375	0.35
-0.0034102	0.029331	0.0375	0.3625
-0.003551	0.031574	0.0375	0.375
-0.0036956	0.033907	0.0375	0.3875
-0.0038445	0.036333	0.0375	0.4
-0.0039979	0.038855	0.0375	0.4125
-0.0041563	0.041476	0.0375	0.425
-0.00432	0.044197	0.0375	0.4375
-0.0044894	0.047024	0.0375	0.45
-0.0046649	0.049959	0.0375	0.4625
-0.0048471	0.053006	0.0375	0.475
-0.0050364	0.056167	0.0375	0.4875
-0.0052335	0.05945	0.0375	0.5
-0.005439	0.062857	0.0375	0.5125
-0.0056539	0.066394	0.0375	0.525
-0.0058788	0.070065	0.0375	0.5375
-0.0061151	0.073879	0.0375	0.55
-0.0063636	0.077838	0.0375	0.5625
-0.0066262	0.081955	0.0375	0.575
-0.0069042	0.086232	0.0375	0.5875
-0.0071998	0.090684	0.0375	0.6
-0.0075151	0.095314	0.0375	0.6125
-0.007853	0.10014	0.0375	0.625
-0.0082164	0.10517	0.0375	0.6375
-0.0086093	0.11043	0.0375	0.65
-0.0090359	0.11591	0.0375	0.6625
-0.0095017	0.12166	0.0375	0.675
-0.010013	0.12768	0.0375	0.6875
-0.010576	0.134	0.0375	0.7
-0.011201	0.14065	0.0375	0.7125
-0.011898	0.14767	0.0375	0.725
-0.012679	0.15507	0.0375	0.7375
-0.013559	0.16292	0.0375	0.75
-0.014557	0.17124	0.0375	0.7625
-0.015694	0.18013	0.0375	0.775
-0.016999	0.18958	0.0375	0.7875
-0.0185	0.19974	0.0375	0.8
-0.020234	0.21058	0.0375	0.8125
-0.022246	0.22231	0.0375	0.825
-0.024609	0.23484	0.0375	0.8375
-0.027356	0.24839	0.0375	0.85
-0.030532	0.26276	0.0375	0.8625
-0.034164	0.27829	0.0375	0.875
-0.038412	0.29428	0.0375	0.8875
-0.04304	0.31051	0.0375	0.9
-0.047455	0.32525	0.0375	0.9125
-0.049731	0.33769	0.0375	0.925
-0.048084	0.34287	0.0375	0.9375
-0.035409	0.33172	0.0375	0.95
0.0073157	0.28546	0.0375	0.9625
0.14765	0.17258	0.0375	0.975
0.48163	0.052039	0.0375	0.9875
1	0	0.0375	1
0	0	0.05	0
9.2563e-05	1.1705e-05	0.05	0.0125
6.4721e-05	3.7512e-05	0.05	0.025
-6.1635e-05	0.00011752	0.05	0.0375
-0.00025162	0.00028059	0.05	0.05
-0.00047194	0.00053123	0.05	0.0625
-0.00071042	0.00088088	0.05	0.075
-0.00095917	0.0013367	0.05	0.0875
-0.0012117	0.0019052	0.05	0.1
-0.0014625	0.0025847	0.05	0.1125
-0.0017098	0.0033771	0.05	0.125
-0.0019522	0.0042801	0.05	0.1375
-0.0021895	0.0052938	0.05	0.15
-0.0024213	0.0064149	0.05	0.1625
-0.0026481	0.0076431	0.05	0.175
-0.0028703	0.0089755	0.05	0.1875
-0.0030888	0.010412	0.05	0.2
-0.0033041	0.011949	0.05	0.2125
-0.0035172	0.013589	0.05	0.225
-0.0037288	0.015328	0.05	0.2375
-0.0039397	0.017167	0.05	0.25
-0.0041507	0.019106	0.05	0.2625
-0.0043626	0.021146	0.05	0.275
-0.0045761	0.023286	0.05	0.2875
-0.0047919	0.025527	0.05	0.3
-0.0050107	0.027872	0.05	0.3125
-0.005233	0.030321	0.05	0.325
-0.0054595	0.032875	0.05	0.3375
-0.0056909	0.035537	0.05	0.35
-0.0059275	0.038309	0.05	0.3625
-0.00617	0.041194	0.05	0.375
-0.0064189	0.044193	0.05	0.3875
-0.0066748	0.04731	0.05	0.4
-0.0069382	0.050547	0.05	0.4125
-0.0072097	0.053909	0.05	0.425
-0.0074897	0.057397	0.05	0.4375
-0.0077791	0.061017	0.05	0.45
-0.0080785	0.064771	0.05	0.4625
-0.0083885	0.068665	0.05	0.475
-0.0087101	0.072701	0.05	0.4875
-0.0090442	0.076886	0.05	0.5
-0.0093918	0.081224	0.05	0.5125
-0.0097541	0.085721	0.05	0.525
-0.010133	0.090382	0.05	0.5375
-0.010529	0.095215	0.05	0.55
-0.010945	0.10022	0.05	0.5625
-0.011382	0.10542	0.05	0.575
-0.011844	0.11081	0.05	0.5875
-0.012333	0.1164	0.05	0.6
-0.012853	0.12221	0.05	0.6125
-0.013407	0.12824	0.05	0.625
-0.014	0.1345	0.05	0.6375
-0.014638	0.14102	0.05	0.65
-0.015327	0.1478	0.05	0.6625
-0.016074	0.15487	0.05	0.675
-0.016888	0.16223	0.05	0.6875
-0.01778	0.16993	0.05	0.7
-0.018761	0.17797	0.05	0.7125
-0.019844	0.18639	0.05	0.725
-0.021047	0.1952	0.05	0.7375
-0.022386	0.20445	0.05	0.75
-0.023886	0.21415	0.05	0.7625
-0.025569	0.22437	0.05	0.775
-0.027467	0.23508	0.05	0.7875
-0.029603	0.24637	0.05	0.8
-0.032017	0.25818	0.05	0.8125
-0.034732	0.27059	0.05	0.825
-0.037788	0.28342	0.05	0.8375
-0.041155	0.29671	0.05	0.85
-0.044812	0.31007	0.05	0.8625
-0.0486	0.32329	0.05	0.875
-0.052301	0.33538	0.05	0.8875
-0.055025	0.34529	0.05	0.9
-0.055445	0.35093	0.05	0.9125
-0.050362	0.34906	0.05	0.925
-0.034796	0.33455	0.05	0.9375
0.0037235	0.29644	0.05	0.95
0.086609	0.23074	0.05	0.9625
0.2609	0.13809	0.05	0.975
0.56579	0.049958	0.05	0.9875
1	0	0.05	1
0	0	0.0625	0
7.6109e-05	2.7518e-05	0.0625	0.0125
-2.3598e-05	9.9561e-05	0.0625	0.025
-0.00022487	0.00024746	0.0625	0.0375
-0.00050011	0.00049753	0.0625	0.05
-0.00082518	0.00085581	0.0625	0.0625
-0.0011792	0.0013307	0.0625	0.075
-0.001546	0.0019287	0.0625	0.0875
-0.0019188	0.0026564	0.0625	0.1
-0.0022912	0.0035132	0.0625	0.1125
-0.0026601	0.004501	0.0625	0.125
-0.0030228	0.0056179	0.0625	0.1375
-0.0033789	0.0068641	0.0625	0.15
-0.0037277	0.008237	0.0625	0.1625
-0.00407	0.0097359	0.0625	0.175
-0.004406	0.011358	0.0625	0.1875
-0.004737	0.013104	0.0625	0.2
-0.0050635	0.01497	0.0625	0.2125
-0.0053872	0.016957	0.0625	0.225
-0.0057087	0.019063	0.0625	0.2375
-0.0060295	0.021289	0.0625	0.25
-0.0063505	0.023635	0.0625	0.2625
-0.0066729	0.0261	0.0625	0.275
-0.0069975	0.028686	0.0625	0.2875
-0.0073257	0.031393	0.0625	0.3
-0.0076579	0.034222	0.0625	0.3125
-0.0079956	0.037176	0.0625	0.325
-0.0083392	0.040256	0.0625	0.3375
-0.0086899	0.043465	0.0625	0.35
-0.009048	0.046803	0.0625	0.3625
-0.0094149	0.050275	0.0625	0.375
-0.0097907	0.053883	0.0625	0.3875
-0.010177	0.057629	0.0625	0.4
-0.010573	0.061518	0.0625	0.4125
-0.010981	0.065552	0.0625	0.425
-0.011402	0.069734	0.0625	0.4375
-0.011835	0.074071	0.0625	0.45
-0.012283	0.078563	0.0625	0.4625
-0.012746	0.083217	0.0625	0.475
-0.013225	0.088035	0.0625	0.4875
-0.013721	0.093025	0.0625	0.5
-0.014236	0.098189	0.0625	0.5125
-0.014771	0.10353	0.0625	0.525
-0.015328	0.10906	0.0625	0.5375
-0.01591	0.11479	0.0625	0.55
-0.016518	0.12071	0.0625	0.5625
-0.017156	0.12683	0.0625	0.575
-0.017826	0.13317	0.0625	0.5875
-0.018533	0.13973	0.0625	0.6
-0.01928	0.14652	0.0625	0.6125
-0.020072	0.15355	0.0625	0.625
-0.020916	0.16082	0.0625	0.6375
-0.021817	0.16836	0.0625	0.65
-0.022784	0.17616	0.0625	0.6625
-0.023825	0.18426	0.0625	0.675
-0.024951	0.19264	0.0625	0.6875
-0.026171	0.20134	0.0625	0.7
-0.027501	0.21035	0.0625	0.7125
-0.028954	0.21972	0.0625	0.725
-0.030546	0.22941	0.0625	0.7375
-0.032295	0.23948	0.0625	0.75
-0.034222	0.24989	0.0625	0.7625
-0.036343	0.26068	0.0625	0.775
-0.03868	0.27178	0.0625	0.7875
-0.041239	0.28321	0.0625	0.8
-0.044039	0.29482	0.0625	0.8125
-0.047047	0.30659	0.0625	0.825
-0.05024	0.31822	0.0625	0.8375
-0.053473	0.32951	0.0625	0.85
-0.056585	0.33987	0.0625	0.8625
-0.059095	0.3487	0.0625	0.875
-0.060356	0.35476	0.0625	0.8875
-0.058828	0.35646	0.0625	0.9
-0.052324	0.3515	0.0625	0.9125
-0.036268	0.33624	0.0625	0.925
-0.0038384	0.30673	0.0625	0.9375
0.058928	0.25614	0.0625	0.95
0.17265	0.18752	0.0625	0.9625
0.35871	0.10717	0.0625	0.975
0.63282	0.036759	0.0625	0.9875
1	0	0.0625	1
0	0	0.075	0
1.1674e-05	3.5619e-05	0.075	0.0125
-0.00016426	0.00016275	0.075	0.025
-0.00046586	0.00039173	0.075	0.0375
-0.00085447	0.00073492	0.075	0.05
-0.0013012	0.0012043	0.075	0.0625
-0.0017841	0.0018094	0.075	0.075
-0.0022855	0.0025536	0.075	0.0875
-0.0027954	0.0034417	0.075	0.1
-0.003306	0.0044745	0.075	0.1125
-0.003813	0.0056539	0.075	0.125
-0.0043132	0.0069782	0.075	0.1375
-0.0048055	0.0084478	0.075	0.15
-0.005289	0.01006	0.075	0.1625
-0.0057645	0.011815	0.075	0.175
-0.0062322	0.01371	0.075	0.1875
-0.0066936	0.015745	0.075	0.2
-0.0071497	0.017918	0.075	0.2125
-0.007602	0.020228	0.075	0.225
-0.0080518	0.022674	0.075	0.2375
-0.0085007	0.025258	0.075	0.25
-0.00895	0.027978	0.075	0.2625
-0.0094013	0.030835	0.075	0.275
-0.0098557	0.03383	0.075	0.2875
-0.010315	0.036963	0.075	0.3
-0.01078	0.040237	0.075	0.3125
-0.011251	0.043653	0.075	0.325
-0.011731	0.047212	0.075	0.3375
-0.01222	0.050918	0.075	0.35
-0.012719	0.054771	0.075	0.3625
-0.01323	0.058776	0.075	0.375
-0.013752	0.062934	0.075	0.3875
-0.014288	0.067249	0.075	0.4
-0.014837	0.071724	0.075	0.4125
-0.015402	0.076362	0.075	0.425
-0.015982	0.081166	0.075	0.4375
-0.016579	0.086142	0.075	0.45
-0.017195	0.09129	0.075	0.4625
-0.01783	0.096618	0.075	0.475
-0.018485	0.10213	0.075	0.4875
-0.019162	0.10782	0.075	0.5
-0.019863	0.11371	0.075	0.5125
-0.020589	0.11979	0.075	0.525
-0.021342	0.12607	0.075	0.5375
-0.022126	0.13256	0.075	0.55
-0.022942	0.13925	0.075	0.5625
-0.023793	0.14616	0.075	0.575
-0.024684	0.15329	0.075	0.5875
-0.025618	0.16064	0.075	0.6
-0.0266	0.16823	0.075	0.6125
-0.027635	0.17605	0.075	0.625
-0.02873	0.18412	0.075	0.6375
-0.029891	0.19244	0.075	0.65
-0.031127	0.201	0.075	0.6625
-0.032444	0.20983	0.075	0.675
-0.033855	0.21891	0.075	0.6875
-0.035367	0.22827	0.075	0.7
-0.036995	0.23788	0.075	0.7125
-0.038747	0.24775	0.075	0.725
-0.040639	0.25786	0.075	0.7375
-0.042677	0.26821	0.075	0.75
-0.044874	0.27874	0.075	0.7625
-0.047228	0.28943	0.075	0.775
-0.049741	0.30018	0.075	0.7875
-0.052382	0.31091	0.075	0.8
-0.055122	0.32142	0.075	0.8125
-0.057852	0.33154	0.075	0.825
-0.060447	0.34087	0.075	0.8375
-0.062608	0.349	0.075	0.85
-0.063948	0.35523	0.075	0.8625
-0.063671	0.35864	0.075	0.875
-0.060687	0.35796	0.075	0.8875
-0.052915	0.35134	0.075	0.9
-0.037443	0.3368	0.075	0.9125
-0.0090871	0.31113	0.075	0.925
0.039422	0.27244	0.075	0.9375
0.11991	0.21829	0.075	0.95
0.24634	0.15287	0.075	0.9625
0.43158	0.081359	0.075	0.975
0.68368	0.022808	0.075	0.9875
1	0	0.075	1
0	0	0.0875	0
-8.6187e-05	5.4163e-05	0.0875	0.0125
-0.00036684	0.00023105	0.0875	0.025
-0.00079025	0.00053649	0.0875	0.0375
-0.0013127	0.00097741	0.0875	0.05
-0.0018987	0.0015621	0.0875	0.0625
-0.0025262	0.0022979	0.0875	0.075
-0.0031768	0.0031876	0.0875	0.0875
-0.0038386	0.0042348	0.0875	0.1
-0.0045018	0.0054403	0.0875	0.1125
-0.0051617	0.0068055	0.0875	0.125
-0.0058139	0.0083293	0.0875	0.1375
-0.0064574	0.010012	0.0875	0.15
-0.0070908	0.011851	0.0875	0.1625
-0.0077149	0.013847	0.0875	0.175
-0.0083298	0.015997	0.0875	0.1875
-0.0089374	0.018301	0.0875	0.2
-0.0095385	0.020757	0.0875	0.2125
-0.010135	0.023366	0.0875	0.225
-0.010729	0.026125	0.0875	0.2375
-0.011323	0.029037	0.0875	0.25
-0.011916	0.0321	0.0875	0.2625
-0.012513	0.035314	0.0875	0.275
-0.013113	0.038682	0.0875	0.2875
-0.013719	0.042204	0.0875	0.3
-0.014333	0.04588	0.0875	0.3125
-0.014955	0.049714	0.0875	0.325
-0.015587	0.053707	0.0875	0.3375
-0.016231	0.05786	0.0875	0.35
-0.016887	0.062177	0.0875	0.3625
-0.017558	0.066659	0.0875	0.375
-0.018243	0.07131	0.0875	0.3875
-0.018944	0.076133	0.0875	0.4
-0.019663	0.081129	0.0875	0.4125
-0.020399	0.086303	0.0875	0.425
-0.021155	0.091657	0.0875	0.4375
-0.021932	0.097195	0.0875	0.45
-0.02273	0.10292	0.0875	0.4625
-0.023551	0.10883	0.0875	0.475
-0.024396	0.11494	0.0875	0.4875
-0.025267	0.12125	0.0875	0.5
-0.026165	0.12775	0.0875	0.5125
-0.027093	0.13446	0.0875	0.525
-0.028052	0.14137	0.0875	0.5375
-0.029045	0.14849	0.0875	0.55
-0.030074	0.15583	0.0875	0.5625
-0.031143	0.16338	0.0875	0.575
-0.032256	0.17114	0.0875	0.5875
-0.033415	0.17913	0.0875	0.6
-0.034625	0.18733	0.0875	0.6125
-0.035892	0.19576	0.0875	0.625
-0.037222	0.2044	0.0875	0.6375
-0.038618	0.21327	0.0875	0.65
-0.04009	0.22235	0.0875	0.6625
-0.041643	0.23165	0.0875	0.675
-0.043286	0.24114	0.0875	0.6875
-0.045023	0.25082	0.0875	0.7
-0.046863	0.26067	0.0875	0.7125
-0.048808	0.27067	0.0875	0.725
-0.050865	0.28077	0.0875	0.7375
-0.053026	0.29094	0.0875	0.75
-0.055287	0.30108	0.0875	0.7625
-0.057619	0.31113	0.0875	0.775
-0.059993	0.32093	0.0875	0.7875
-0.062326	0.33033	0.0875	0.8
-0.064526	0.33906	0.0875	0.8125
-0.066392	0.34684	0.0875	0.825
-0.067679	0.3532	0.0875	0.8375
-0.067918	0.35759	0.0875	0.85
-0.066501	0.35924	0.0875	0.8625
-0.062346	0.35712	0.0875	0.875
-0.05401	0.35003	0.0875	0.8875
-0.039051	0.33626	0.0875	0.9
-0.014192	0.31434	0.0875	0.9125
0.025727	0.28203	0.0875	0.925
0.087465	0.239	0.0875	0.9375
0.17968	0.18489	0.0875	0.95
0.31174	0.12447	0.0875	0.9625
0.49198	0.063791	0.0875	0.975
0.72517	0.017014	0.0875	0.9875
1	0	0.0875	1
0	0	0.1	0
-0.00021878	7.5509e-05	0.1	0.0125
-0.00063859	0.00030035	0.1	0.025
-0.0012059	0.00067938	0.1	0.0375
-0.0018782	0.0012173	0.1	0.05
-0.00262	0.0019168	0.1	0.0625
-0.0034072	0.0027814	0.1	0.075
-0.0042202	0.0038136	0.1	0.0875
-0.0050461	0.0050158	0.1	0.1
-0.0058744	0.0063881	0.1	0.1125
-0.0066993	0.0079316	0.1	0.125
-0.0075162	0.0096451	0.1	0.1375
-0.0083233	0.011529	0.1	0.15
-0.0091193	0.013581	0.1	0.1625
-0.0099047	0.015801	0.1	0.175
-0.01068	0.018188	0.1	0.1875
-0.011447	0.02074	0.1	0.2
-0.012207	0.023458	0.1	0.2125
-0.012962	0.026339	0.1	0.225
-0.013713	0.029385	0.1	0.2375
-0.014464	0.032595	0.1	0.25
-0.015216	0.035968	0.1	0.2625
-0.015972	0.039507	0.1	0.275
-0.016732	0.043211	0.1	0.2875
-0.017499	0.047082	0.1	0.3
-0.018275	0.05112	0.1	0.3125
-0.019062	0.055329	0.1	0.325
-0.01986	0.059708	0.1	0.3375
-0.020673	0.064261	0.1	0.35
-0.0215	0.068989	0.1	0.3625
-0.022343	0.073896	0.1	0.375
-0.023204	0.078982	0.1	0.3875
-0.024084	0.084251	0.1	0.4
-0.024984	0.089705	0.1	0.4125
-0.025905	0.095347	0.1	0.425
-0.026848	0.10118	0.1	0.4375
-0.027814	0.1072	0.1	0.45
-0.028805	0.11342	0.1	0.4625
-0.029822	0.11984	0.1	0.475
-0.030865	0.12646	0.1	0.4875
-0.031937	0.13328	0.1	0.5
-0.033038	0.1403	0.1	0.5125
-0.034171	0.14753	0.1	0.525
-0.035338	0.15496	0.1	0.5375
-0.03654	0.1626	0.1	0.55
-0.037779	0.17044	0.1	0.5625
-0.039059	0.17849	0.1	0.575
-0.040383	0.18674	0.1	0.5875
-0.041752	0.1952	0.1	0.6
-0.043172	0.20385	0.1	0.6125
-0.044645	0.2127	0.1	0.625
-0.046175	0.22173	0.1	0.6375
-0.047767	0.23094	0.1	0.65
-0.049424	0.2403	0.1	0.6625
-0.051148	0.24982	0.1	0.675
-0.052945	0.25945	0.1	0.6875
-0.054811	0.26919	0.1	0.7
-0.056749	0.27897	0.1	0.7125
-0.058748	0.28877	0.1	0.725
-0.060801	0.2985	0.1	0.7375
-0.062881	0.3081	0.1	0.75
-0.064961	0.31746	0.1	0.7625
-0.066977	0.32643	0.1	0.775
-0.068856	0.33484	0.1	0.7875
-0.070461	0.34247	0.1	0.8
-0.071622	0.349	0.1	0.8125
-0.072043	0.35406	0.1	0.825
-0.071353	0.35716	0.1	0.8375
-0.068928	0.35765	0.1	0.85
-0.063966	0.35479	0.1	0.8625
-0.05518	0.34756	0.1	0.875
-0.040897	0.33497	0.1	0.8875
-0.018548	0.31559	0.1	0.9
