0.01 0.01 1.41293e-07
0.03 0.01 4.42305e-07
0.05 0.01 8.82544e-07
0.07 0.01 1.32406e-06
0.09 0.01 1.68627e-06
0.11 0.01 1.9217e-06
0.13 0.01 2.00992e-06
0.15 0.01 1.95526e-06
0.17 0.01 1.78507e-06
0.19 0.01 1.54749e-06
0.21 0.01 1.30779e-06
0.23 0.01 1.14326e-06
0.25 0.01 1.13648e-06
0.27 0.01 1.36753e-06
0.29 0.01 1.90573e-06
0.31 0.01 2.8016e-06
0.33 0.01 4.08004e-06
0.35 0.01 5.73558e-06
0.37 0.01 7.7315e-06
0.39 0.01 1.00018e-05
0.41 0.01 1.24605e-05
0.43 0.01 1.50142e-05
0.45 0.01 1.75658e-05
0.47 0.01 2.00232e-05
0.49 0.01 2.23078e-05
0.51 0.01 2.43581e-05
0.53 0.01 2.61312e-05
0.55 0.01 2.76013e-05
0.57 0.01 2.87587e-05
0.59 0.01 2.9607e-05
0.61 0.01 3.01602e-05
0.63 0.01 3.04399e-05
0.65 0.01 3.04721e-05
0.67 0.01 3.02858e-05
0.69 0.01 2.99105e-05
0.71 0.01 2.93754e-05
0.73 0.01 2.87081e-05
0.75 0.01 2.79338e-05
0.77 0.01 2.70753e-05
0.79 0.01 2.61526e-05
0.81 0.01 2.51829e-05
0.83 0.01 2.41808e-05
0.85 0.01 2.31585e-05
0.87 0.01 2.2126e-05
0.89 0.01 2.10916e-05
0.91 0.01 2.0062e-05
0.93 0.01 1.90426e-05
0.95 0.01 1.80379e-05
0.97 0.01 1.70515e-05
0.99 0.01 1.60866e-05
1.01 0.01 1.51457e-05
1.03 0.01 1.42308e-05
1.05 0.01 1.33437e-05
1.07 0.01 1.24859e-05
1.09 0.01 1.16587e-05
1.11 0.01 1.08631e-05
1.13 0.01 1.00999e-05
1.15 0.01 9.36964e-06
1.17 0.01 8.67285e-06
1.19 0.01 8.00966e-06
1.21 0.01 7.37979e-06
1.23 0.01 6.78255e-06
1.25 0.01 6.21659e-06
1.27 0.01 5.6802e-06
1.29 0.01 5.17212e-06
1.31 0.01 4.69121e-06
1.33 0.01 4.23563e-06
1.35 0.01 3.80304e-06
1.37 0.01 3.39087e-06
1.39 0.01 2.9965e-06
1.41 0.01 2.61743e-06
1.43 0.01 2.25137e-06
1.45 0.01 1.89642e-06
1.47 0.01 1.55109e-06
1.49 0.01 1.21444e-06
1.51 0.01 8.86091e-07
1.53 0.01 5.66243e-07
1.55 0.01 2.55684e-07
1.57 0.01 4.42699e-08
1.59 0.01 3.31836e-07
1.61 0.01 6.04858e-07
1.63 0.01 8.60915e-07
1.65 0.01 1.09744e-06
1.67 0.01 1.31185e-06
1.69 0.01 1.50165e-06
1.71 0.01 1.66455e-06
1.73 0.01 1.79859e-06
1.75 0.01 1.90217e-06
1.77 0.01 1.97411e-06
1.79 0.01 2.01374e-06
1.81 0.01 2.02084e-06
1.83 0.01 1.99568e-06
1.85 0.01 1.93899e-06
1.87 0.01 1.85191e-06
1.89 0.01 1.73595e-06
1.91 0.01 1.59295e-06
1.93 0.01 1.42501e-06
1.95 0.01 1.23445e-06
1.97 0.01 1.02373e-06
1.99 0.01 7.95419e-07
2.01 0.01 5.5215e-07
2.03 0.01 2.96569e-07
2.05 0.01 3.13033e-08
2.07 0.01 2.41062e-07
2.09 0.01 5.18013e-07
2.11 0.01 7.97121e-07
2.13 0.01 1.07606e-06
2.15 0.01 1.35259e-06
2.17 0.01 1.62462e-06
2.19 0.01 1.89015e-06
2.21 0.01 2.14727e-06
2.23 0.01 2.39423e-06
2.25 0.01 2.62933e-06
2.27 0.01 2.85102e-06
2.29 0.01 3.05781e-06
2.31 0.01 3.24832e-06
2.33 0.01 3.42126e-06
2.35 0.01 3.57543e-06
2.37 0.01 3.7097e-06
2.39 0.01 3.82305e-06
2.41 0.01 3.91453e-06
2.43 0.01 3.98331e-06
2.45 0.01 4.02866e-06
2.47 0.01 4.04996e-06
2.49 0.01 4.04674e-06
2.51 0.01 4.01868e-06
2.53 0.01 3.96563e-06
2.55 0.01 3.88766e-06
2.57 0.01 3.78505e-06
2.59 0.01 3.65837e-06
2.61 0.01 3.5085e-06
2.63 0.01 3.33664e-06
2.65 0.01 3.14439e-06
2.67 0.01 2.93379e-06
2.69 0.01 2.70732e-06
2.71 0.01 2.46798e-06
2.73 0.01 2.21929e-06
2.75 0.01 1.9653e-06
2.77 0.01 1.7106e-06
2.79 0.01 1.46032e-06
2.81 0.01 1.22004e-06
2.83 0.01 9.95723e-07
2.85 0.01 7.93645e-07
2.87 0.01 6.20196e-07
2.89 0.01 4.81729e-07
2.91 0.01 3.84334e-07
2.93 0.01 3.33594e-07
2.95 0.01 3.34336e-07
2.97 0.01 3.90359e-07
2.99 0.01 5.04198e-07
3.01 0.01 6.7691e-07
3.03 0.01 9.07921e-07
3.05 0.01 1.19495e-06
3.07 0.01 1.534e-06
3.09 0.01 1.91947e-06
3.11 0.01 2.34434e-06
3.13 0.01 2.80045e-06
3.15 0.01 3.2788e-06
3.17 0.01 3.76995e-06
3.19 0.01 4.2644e-06
3.21 0.01 4.7529e-06
3.23 0.01 5.22683e-06
3.25 0.01 5.67837e-06
3.27 0.01 6.10068e-06
3.29 0.01 6.48844e-06
3.31 0.01 6.83799e-06
3.33 0.01 7.1467e-06
3.35 0.01 7.41295e-06
3.37 0.01 7.63621e-06
3.39 0.01 7.81698e-06
3.41 0.01 7.95654e-06
3.43 0.01 8.05682e-06
3.45 0.01 8.12021e-06
3.47 0.01 8.14935e-06
3.49 0.01 8.14707e-06
3.51 0.01 8.11628e-06
3.53 0.01 8.05989e-06
3.55 0.01 7.98078e-06
3.57 0.01 7.88175e-06
3.59 0.01 7.76544e-06
3.61 0.01 7.63429e-06
3.63 0.01 7.49053e-06
3.65 0.01 7.33621e-06
3.67 0.01 7.17322e-06
3.69 0.01 7.00333e-06
3.71 0.01 6.82813e-06
3.73 0.01 6.64904e-06
3.75 0.01 6.46724e-06
3.77 0.01 6.28369e-06
3.79 0.01 6.09933e-06
3.81 0.01 5.91491e-06
3.83 0.01 5.73105e-06
3.85 0.01 5.54841e-06
3.87 0.01 5.36764e-06
3.89 0.01 5.18925e-06
3.91 0.01 5.01364e-06
3.93 0.01 4.84114e-06
3.95 0.01 4.67197e-06
3.97 0.01 4.50634e-06
3.99 0.01 4.34438e-06
4.01 0.01 4.18621e-06
4.03 0.01 4.03189e-06
4.05 0.01 3.88146e-06
4.07 0.01 3.73494e-06
4.09 0.01 3.59233e-06
4.11 0.01 3.4536e-06
4.13 0.01 3.3187e-06
4.15 0.01 3.18759e-06
4.17 0.01 3.06021e-06
4.19 0.01 2.93648e-06
4.21 0.01 2.81632e-06
4.23 0.01 2.69966e-06
4.25 0.01 2.58639e-06
4.27 0.01 2.47643e-06
4.29 0.01 2.36967e-06
4.31 0.01 2.26602e-06
4.33 0.01 2.16536e-06
4.35 0.01 2.0676e-06
4.37 0.01 1.97263e-06
4.39 0.01 1.88034e-06
4.41 0.01 1.79063e-06
4.43 0.01 1.70338e-06
4.45 0.01 1.61849e-06
4.47 0.01 1.53585e-06
4.49 0.01 1.45535e-06
4.51 0.01 1.37688e-06
4.53 0.01 1.30034e-06
4.55 0.01 1.22562e-06
4.57 0.01 1.15261e-06
4.59 0.01 1.08122e-06
4.61 0.01 1.01135e-06
4.63 0.01 9.42909e-07
4.65 0.01 8.7581e-07
4.67 0.01 8.09982e-07
4.69 0.01 7.45358e-07
4.71 0.01 6.8189e-07
4.73 0.01 6.19555e-07
4.75 0.01 5.58347e-07
4.77 0.01 4.98298e-07
4.79 0.01 4.3948e-07
4.81 0.01 3.82018e-07
4.83 0.01 3.26108e-07
4.85 0.01 2.72029e-07
4.87 0.01 2.20176e-07
4.89 0.01 1.71089e-07
4.91 0.01 1.25505e-07
4.93 0.01 8.44306e-08
4.95 0.01 4.92689e-08
4.97 0.01 2.20769e-08
4.99 0.01 6.31735e-09
0.01 0.03 4.3822e-07
