1583 1121 5.57 0.0632624
1874 405 36.73 0.0457788
142 794 0 0.887983
1264 821 13.15 0.0885036
2281 1111 69.01 0.0398513
2253 1115 11.15 0.0400272
874 948 3.66 0.155018
730 1204 3.32 0.198209
730 1204 23.2 0.208099
1591 440 4.94 0.0570141
1591 440 32.46 0.0571359
1648 717 3.59 0.0589371
1648 717 32.51 0.0591054
1165 433 3.05 0.0851762
1165 433 32.92 0.0859598
687 535 7.62 0.192112
687 535 36.58 0.212916
274 1130 4.57 0.510134
